qa_id,query,ground_truth,llm_answer,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f,bleu,cosine_sim,self_checker,map@1,map@3,map@5,map@10,mrr@1,mrr@3,mrr@5,mrr@10,hit@1,hit@3,hit@5,hit@10,llm_eval@1,llm_eval@3,llm_eval@5,llm_eval@10
q66,The founder of the production company at which Tim Allsop and Stewart Williams met received a bachelor's degree from a college in the state of New York. In what year was this college's sibling institution founded?,1701,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13125596940517426,No,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q67,Which player scored more than 15 goals in Eredevisie during the 21-22 season and had previously played for Auxerre?,Sébastien Haller scored 21 goals that season and previously played for Auxerre.,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03056960239296902,0.014088260009884834,No,0.0,0.5833333333333333,0.6388888888888888,0.5791666666666666,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q68,"The latest game, as of August 4, 2024, from the creator of Kirby won an award at The Game Awards. What won Game of the Year the following year?",The Last of Us Part II,"Answer not found in the context.
",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.06278775632381439,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q69,By how many years does the inception of the party to which former Finnish MP Lea Rakel Hiltunen last belonged predate the foundation of the Parliament of Finland itself?,7 years.,"1899 - 1919 = 74 years
",0.25,0.5,0.3333333333333333,0.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.08116697886877475,0.5282400846481323,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q70,"According to the population data in their respective Wikipedia articles in August 2024, what is the difference between the population of Seattle, WA, and Portland, OR, according to the data from 2020?","84,512","102,575
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518790602684021,No,1.0,1.0,1.0,0.9282627865961199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q71,"What was the Enhanced Fujita Scale rating of the 2011 tornado that hit the hometown of the band who had a controversial interview with Bryan Odell on June 3, 2012?  ","EF5- Joplin, Missouri","Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868387758731842,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q72,Which MP standing as the leader of a major party in the 2019 United Kingdom General Election was also an MP for Henley?,Boris Johnson was leader of the Conservative Party and a former MP for Henley.,"Not found in the context.
",0.2,0.07142857142857142,0.10526315789473682,0.0,0.0,0.0,0.2,0.07142857142857142,0.10526315789473682,0.021537493400170523,0.1306576132774353,No,1.0,0.8333333333333333,0.8041666666666667,0.8260204081632653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q73,Who was the author of the novel whose film adaptation lead singer Mark Arm took the name of his band from?,Raymond Friday Locke,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061078302562236786,No,1.0,1.0,0.95,0.9266666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q74,"As of August 3, 2024, how much taller was the tsunami wave of the most powerful earthquake in North America than the most powerful earthquake ever recorded in Japan?",26.5 meters of 87 feet,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23829644918441772,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q75,"How old would the 1975 winner of the Lenore Marshall Poetry Prize have been if they were still alive on the date when Rupi Kaur released her book titled, ""Milk and Honey""?",90,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09297774732112885,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q76,A united states island that is only 90 miles away from Cuba has been the home of several famous people. In what year did the famous author who owns a book store there first start writing?,1959,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06610669940710068,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
q77,"According to the 2011 census, what is total population of the cities of the birthplaces of author Clive Barker, Prince William, and Sir Malcolm Stanley Bradbury? Round to the nearest 100,000. ","11,300,000","Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12173129618167877,No,1.0,1.0,0.95,0.8722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q78,"Of the two wonders of the ancient world that were statues, how much shorter was the taller of the two compared to the tallest statue in Japan as of 2024?",222 ft,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02200077660381794,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q79,"The actor known for playing Kenny ""Shammy"" Shamberg in Magnum P.I. was born how days before the Apollo 11 moon landing?",844 days.,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04767707020457095,0.07483228296041489,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q80,"As of January 1, 2024, what was the warmest decade, since the 17th century, around the ocean that surrounds Litke Deep?",The warmest decade for the Arctic Ocean since the 17th century was during the period of 1995–2005.,"The period of 1995–2005 was the warmest decade in the Arctic since at least the 17th century.  The text does not specify the ocean surrounding Litke Deep.
",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.3333333333333333,0.5294117647058824,0.409090909090909,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.11209528410149082,0.8156245946884155,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q81,"Which of the bridges in Halifax, Nova Scotia is longer, and by how much? The MacKay, or the MacDonald? ",The MacDonald Bridge (1300 metres) is 100 metres longer than the MacKay (1200 metres).,"The context states the MacKay Bridge is 0.9 m (2,427 ft) long.  No length is given for the Macdonald Bridge.  Answer not found in context.
",0.2222222222222222,0.42857142857142855,0.29268292682926833,0.11538461538461539,0.23076923076923078,0.15384615384615388,0.14814814814814814,0.2857142857142857,0.1951219512195122,0.03511476270817333,0.8695055842399597,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q82,Which section of IPSC Australia Inc. is larger than Honshu and smaller than Sumatra by area?,Victoria and Tasmania,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12554195523262024,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q83,"As of August 1, 2024, are there any cities in England that are more populated than Philadelphia, and which cities are they?","Yes, London","Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12311471253633499,No,1.0,1.0,0.7,0.7051587301587301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q84,Which event predates the other: the amalgamation of the Province of Betanzos with Mondonedo or the completion of a cathedral marking the destination of a prominent Spanish Catholic pilgrimage in the same province? Provide the year of the earlier event.,The completion of Santiago de Compostela Cathedral in 1211.,"Answer not found in the context.
",0.3333333333333333,0.2222222222222222,0.26666666666666666,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.05087641220727392,0.04196608439087868,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q85,"How many films with titles including the letter ""g"" did the director of ""Sword of the Valiant"" direct after the release of said film, but before the year 2000?",1,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13674989342689514,No,1.0,1.0,0.75,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q86,What medal did the woman who tied for 19th in the 2011 Pan American Games women's individual bowling event win as part of a women's bowling doubles team in the 2017 World Games?,Bronze medalist,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072720006108284,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q87,Did the entomologist who first described lesticus purpurascens come from the same country as the entomologist who first described the subfamily of that species?,"Yes, Stefano Ludovico Straneo and Franco Andrea Bonelli are both Italian","The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009911950677633286,No,1.0,1.0,1.0,0.5694444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q88,"If you were to combine two words, the first of which has a species called Polytrichum piliferum, and the second which has a breed type called Fleckvieh, you'd get the name of what countries capital city?",Russia,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19571183621883392,No,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q89,What was the birthday of the man who was mayor of New York City the year Snoopy debuted in the Macy's Thanksgiving Day Parade?,"November 24, 1921","The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10513951629400253,No,1.0,1.0,1.0,0.9626543209876544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q90,What is the average distance for the left field line in MLB stadiums with a retractable roof as of August 2024? Round to the nearest whole number.,331 feet,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13388623297214508,No,1.0,1.0,1.0,0.8385912698412699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q91,"As of August 3, 2024, which rabbi worked for both Reform Congregation Keneseth Israel in Philadelphia and Congregation Beth Israel in West Hartford, Connecticut?",Abraham J. Feldman worked for both congregations serving as an interim associate rabbi at the Reform Congregation Keneseth Israel and the leader of the Congregation Beth Israel.,"The answer is not found in the context.
",0.25,0.07407407407407407,0.11428571428571428,0.0,0.0,0.0,0.25,0.07407407407407407,0.11428571428571428,0.006144240547775459,-0.016184119507670403,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q92,Where was the Winter Olympics held the year that the girl who was Wheaties first official spokeswoman turned 20 years old?,"Calgary, Alberta, Canada","Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1937549114227295,No,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
q93,How many of Hitler's three couriers of his last will and other political documents died after 1980?,1,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17235848307609558,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q94,The inventor of the first true pinhole camera was also the first to correctly explain what theory?,The Theory of Vision,"Ibn al-Haytham.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11136219650506973,No,1.0,1.0,1.0,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q95,"As of August 2024, the Atlanta Braves beat the Houston Astros the last time they won the World Series. How many years before this did Jackie Robinson join the Brooklyn Dodgers?",74 years,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037710309028625,No,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
q96,In which of the three Intertidal zones would you most likely find the Septifer bilocularis?,Low Intertidal Zone,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049274131655693054,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q97,"In the Eurovision Song Contest 2024, one country scored a combined total (jury and televoting results) of 268 - as did another country in the contest the year before. Which countries are they?",Italy and Norway,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13255156576633453,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q98,"The quarterback who was selected first overall in the 1998 NFL draft, won the Superbowl with 2 different teams, both named after what type of animal?",A horse,"Peyton Manning
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588618904352188,No,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q99,"As of 1st August 2024, How much younger is the current youngest US House Representative than the American folk hero who died at the Alamo when they were elected to the US House of Representatives?",14 years younger,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04934025555849075,No,1.0,0.8333333333333333,0.8041666666666667,0.8412257495590829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q100,"Who was older, the guitar player for the Dugites from 1982-1983 or the lead singer of The Sports?",Andrew Pendlebury,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407194375991821,No,1.0,1.0,1.0,0.7271825396825397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q101,"In the first movie that Emma Stone won an Academy Award for Best Actress in, did her costar win an Academy Award for Best Actor?","Ryan Gosling was nominated for an Academy Award for Best Actor in La La Land, but didn't win.","Not found in the context.
",0.2,0.05263157894736842,0.08333333333333333,0.0,0.0,0.0,0.2,0.05263157894736842,0.08333333333333333,0.009360156047447131,-0.026133567094802856,No,1.0,0.8333333333333333,0.8333333333333333,0.6489417989417989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q102,"As of August 4, 2024, what is the first initial and surname of the cricketer who became the top-rated test batsman in the 2020s, is the fastest player of their country to 6 1000 run milestones in tests, and became their country's all-time leading run scorer in tests in the same year?",K. Williamson,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06567274736060395,0.15879538655281067,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q103,"As of 2024, what percentage of Afroasiatic language speakers speak Central Atlas Tamazight?",0.49%,"7.4%
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8621668815612793,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q104," ""The Terminator"" was released on October 26th exactly how many years after the famous gunfight at the O.K. Corral occurred?",103,"103 years.
",0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,0.32816600799560547,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q105,"If an Ixodes scapularis tick in its nymph stage feeds on a host in the Spring, how many seasons later is it most likely to transmit Lyme disease if it becomes an adult in the same year?",Two seasons.,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08116697886877475,0.030793694779276848,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q106,What percentage of his total league appearances did footballer Derek Smith (born 1946) make with the team whose original name is shared by a bird impressionist born in the nineteenth century? Give your answer to two decimal places.,95.35%,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15961208939552307,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q107,Was the founder of the bank that was established 42 years before the National Banking Act was expanded to include the Territory of Hawai'i still alive when it acquired Pioneer Federal Savings Bank?,No,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17448490858078003,No,1.0,1.0,1.0,0.959375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q108,"If you take the height of the Eiffel Tower in metres, add the number of arrondissements in Paris and subtract the street number of the official residence of the French prime minister, is the final answer a prime number?",Yes,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1511552631855011,No,1.0,1.0,1.0,0.8917233560090703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q109,"Of the 3 largest canary islands, which has the hottest mean temperature in July as of 2024? ",Tenerife,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03818538412451744,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q110,"As of 1st August 2024, Are the actors who play Summer and Luke in the OC in anything else together?","Yes, Nashville series 5. ","Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08116697886877475,0.05506591498851776,No,1.0,0.8333333333333333,0.8055555555555556,0.7291666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q111,How many years was the first vessel Stephen Etnier commanded constructed after the novel that first inspired him to pursue painting was published?,7,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10749386996030807,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
q112,"As of the financial year ending July 31st 2023, what was the size of the endowment at the university attended by rugby player Fred McLeod?",£559.8 million,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703914284706116,No,1.0,1.0,1.0,0.9325396825396826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q113,What medal was the captain of The RMS Titanic awarded by King Edward VII?,The Transport Medal,"Transport Medal
",1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,0.0,0.9658306241035461,Yes,1.0,1.0,1.0,0.9129251700680272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
q114,What painting was stolen from The Louvre exactly 56 years before the birth of activist and songwriter Serj Tankian?,The Mona Lisa,"The answer is not found in the context.
",0.125,0.3333333333333333,0.18181818181818182,0.0,0.0,0.0,0.125,0.3333333333333333,0.18181818181818182,0.04767707020457095,0.07217800617218018,No,0.0,0.5,0.5,0.375,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q115,"As of August 1, 2024, which player who scored more than 10 goals in the 2022 Argentine Premier League season also played for Elche in Spain?",Franco Cristaldo scored more than 10 goals that year and also played for Elche.,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02447822402834545,-0.006217672023922205,No,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
